gameid,activity,detail,team,timestamp
4800399695,BUILDING_KILL,0,0,948089
4800399695,CHAMPION_KILL,3,0,989409
4800399695,CHAMPION_KILL,3,0,1071491
4800399695,BUILDING_KILL,2,0,1093658
4800399695,ELITE_MONSTER_KILL,DRAGON,0,1099338
4800399695,CHAMPION_KILL,3,0,1138119
4800399695,BUILDING_KILL,2,0,1173335
4800399695,BUILDING_KILL,2,0,1187937
4800399695,BUILDING_KILL,1,0,1214163
4800399695,BUILDING_KILL,1,0,1222455
4800399695,CHAMPION_KILL,3,0,1240855
4800399695,BUILDING_KILL,1,0,1248717
4800399695,CHAMPION_KILL,3,0,1257109
4800399695,CHAMPION_KILL,3,0,1282643
4800399695,CHAMPION_KILL,3,0,1286541
4800399696,CHAMPION_KILL,2,1,151834
4800399696,CHAMPION_KILL,1,1,164616
4800399696,CHAMPION_KILL,0,1,230198
4800399696,CHAMPION_KILL,1,1,366030
4800399696,CHAMPION_KILL,2,1,441910
4800399696,CHAMPION_KILL,2,1,443495
4800399696,CHAMPION_KILL,0,1,583994
4800399696,ELITE_MONSTER_KILL,RIFTHERALD,1,589149
4800399696,CHAMPION_KILL,3,1,594697
4800399696,CHAMPION_KILL,3,1,600179
4800399696,CHAMPION_KILL,3,1,662051
4800399696,CHAMPION_KILL,2,1,735560
4800399696,CHAMPION_KILL,2,1,738202
4800399696,CHAMPION_KILL,2,1,740712
4800399696,ELITE_MONSTER_KILL,DRAGON,1,770179
4800399696,CHAMPION_KILL,2,1,831196
4800399696,CHAMPION_KILL,2,1,836481
4800399696,CHAMPION_KILL,3,1,878458
4800399696,CHAMPION_KILL,3,1,879878
4800399696,CHAMPION_KILL,3,1,881497
4800399696,BUILDING_KILL,1,1,915325
4800399696,CHAMPION_KILL,0,1,969891
4800399696,CHAMPION_KILL,1,1,1044382
4800399696,CHAMPION_KILL,1,1,1046066
4800399696,CHAMPION_KILL,2,1,1055181
4800399696,BUILDING_KILL,1,1,1067499
4800399696,ELITE_MONSTER_KILL,DRAGON,1,1100134
4800399696,CHAMPION_KILL,3,1,1147642
4800399696,CHAMPION_KILL,2,1,1213354
4800399696,CHAMPION_KILL,2,1,1214873
4800399696,CHAMPION_KILL,2,1,1219142
4800399696,CHAMPION_KILL,2,1,1221290
4800399696,BUILDING_KILL,0,1,1226312
4800399696,BUILDING_KILL,2,1,1256372
4800399696,CHAMPION_KILL,1,1,1295592
4800399696,CHAMPION_KILL,3,1,1298632
4800399696,CHAMPION_KILL,3,1,1311910
4800399696,BUILDING_KILL,1,1,1323305
4800399696,BUILDING_KILL,1,1,1330836
4800399696,CHAMPION_KILL,0,1,1401131
4800399696,CHAMPION_KILL,3,1,1403675
4800399696,ELITE_MONSTER_KILL,DRAGON,1,1451404
4800399696,CHAMPION_KILL,0,1,1528346
4800399696,BUILDING_KILL,0,1,1554045
4800399696,CHAMPION_KILL,3,1,1570199
4800399696,CHAMPION_KILL,3,1,1574360
4800399696,CHAMPION_KILL,3,1,1581167
4800399696,CHAMPION_KILL,3,1,1594050
4800399696,BUILDING_KILL,0,1,1600259
4800399696,BUILDING_KILL,1,1,1607329
4800399696,CHAMPION_KILL,3,1,1624517
4800399696,CHAMPION_KILL,3,1,1625278
